Word,Acutal
فيه,O
سبعين,Number
خريفا,O
مسافة,O
سير,O
سبعين,Number
سنة,O
باب,O
فضل,O
النفقة,O
في,O
سبيل,O
الله,Allah
2841,Number
حدثني,O
سعد,Pers
بن,Pers
حفص,Pers
حدثنا,O
شيبان,Pers
عن,O
يحيى,Pers
عن,O
أبي,Pers
سلمة,Pers
أنه,O
سمع,O
أبا,Pers
هريرة,Pers
رضي,O
الله,Allah
عنه,O
عن,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
قال,O
من,O
أنفق,O
زوجين,O
في,O
سبيل,O
الله,Allah
دعاه,O
خزنة,O
الجنة,Para
كل,O
خزنة,O
باب,O
أي,O
فل,O
هلم,O
قال,O
أبو,Pers
بكر,Pers
يا,O
رسول,Prophet
الله,Prophet
ذاك,O
الذي,O
لا,O
توى,O
عليه,O
فقال,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
إني,O
لأرجو,O
أن,O
تكون,O
منهم,O
تعليق,O
مصطفى,Pers
البغا,Pers
2686,Number
3,Number
1045,Number
ش,O
أخرجه,O
مسلم,Pers
في,O
القرآن,O
باب,O
من,O
جمع,O
الصدقة,O
وأعمال,O
البر,O
رقم,O
1027,Number
زوجين,O
شيءين,O
من,O
أي,O
نوع,O
ينفق,O
أي,O
فل,O
يا,O
فلان,O
هلم,O
تعال,O
لا,O
توى,O
عليه,O
لا,O
ضياع,O
عليه,O
ولا,O
هلاك,O
3044,Number
2842,Number
حدثنا,O
محمد,Pers
بن,Pers
سنان,Pers
حدثنا,O
فليح,Pers
حدثنا,O
هلال,Pers
عن,O
عطاء,Pers
بن,Pers
يسار,Pers
عن,O
أبي,Pers
سعيد,Pers
الخدري,Pers
رضي,O
الله,Allah
عنه,O
أن,O
رسول,Prophet
الله,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
قام,O
على,O
المنبر,O
فقال,O
إنما,O
أخشى,O
عليكم,O
من,O
بعدي,O
ما,O
يفتح,O
عليكم,O
من,O
بركات,O
الأرض,O
ثم,O
ذكر,O
زهرة,O
الدنيا,O
فبدأ,O
بإحداهما,O
وثنى,O
بالأخرى,O
فقام,O
رجل,O
فقال,O
يا,O
رسول,Prophet
الله,Prophet
أويأتي,O
الخير,O
بالشر؟,O
فسكت,O
عنه,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
قلنا,O
يوحى,O
إليه,O
وسكت,O
الناس,O
كأن,O
على,O
رءوسهم,O
الطير,O
ثم,O
إنه,O
مسح,O
ص,O
27,Number
عن,O
وجهه,O
الرحضاء,O
فقال,O
أين,O
السائل,O
آنفا,O
أوخير,O
هو,O
ثلاثا,Number
إن,O
الخير,O
لا,O
يأتي,O
إلا,O
بالخير,O
وإنه,O
كلما,O
ينبت,O
الربيع,O
ما,O
يقتل,O
حبطا,O
أو,O
يلم,O
إلا,O
آكلة,O
الخضر,O
كلما,O
أكلت,O
حتى,O
إذا,O
امتلأت,O
خاصرتاها,O
استقبلت,O
الشمس,O
فثلطت,O
وبالت,O
ثم,O
رتعت,O
وإن,O
هذا,O
المال,O
خضرة,O
حلوة,O
ونعم,O
صاحب,O
المسلم,O
لمن,O
أخذه,O
بحقه,O
فجعله,O
في,O
سبيل,O
الله,Allah
واليتامى,O
والمساكين,O
وابن,O
السبيل,O
ومن,O
لم,O
يأخذه,O
بحقه,O
فهو,O
كالآكل,O
الذي,O
لا,O
يشبع,O
ويكون,O
عليه,O
شهيدا,O
يوم,Date
القيامة,Date
تعليق,O
مصطفى,Pers
البغا,Pers
2687,Number
3,Number
1045,Number
ش,O
بركات,O
الأرض,O
خيراتها,O
زهرة,O
الدنيا,O
متاعها,O
وما,O
فيها,O
من,O
نعم,O
فبدأ,O
بإحداهما,O
أي,O
بدأ,O
بذكر,O
بركات,O
الأرض,O
ثنى,O
بالأخرى,O
ذكر,O
زهرة,O
الدنيا,O
بعد,O
البركات,O
أو,O
يأتي,O
الخير,O
بالشر,O
أو,O
تصير,O
النعمة,O
عقوبة,O
كأن,O
على,O
رؤوسهم,O
الطير,O
صار,O
كل,O
واحد,O
منهم,O
كمن,O
على,O
رأسه,O
طائر,O
يريد,O
أخذه,O
فلا,O
يتحرك,O
كيلا,O
يطير,O
الرخصاء,O
العرق,O
الذي,O
سال,O
منه,O
عند,O
نزول,O
الوحي,O
عليه,O
أو,O
خير,O
هو,O
أي,O
المال,O
إن,O
الخير,O
الحقيقي,O
حبطا,O
هو,O
انتفاخ,O
في,O
البطن,O
من,O
داء,O
يصيب,O
الآكل,O
من,O
كثرة,O
الأكل,O
يلم,O
يقرب,O
أن,O
يقتل,O
آكلة,O
الخضر,O
الدابة,O
التي,O
تأكل,O
الخضر,O
فقط,O
فثطلت,O
ألقت,O
بعرها,O
رقيقا,O
أي,O
مائعا,O
ر,O
879,Number
باب,O
فضل,O
من,O
جهز,O
غازيا,O
أو,O
خلفه,O
بخير,O
2843,Number
حدثنا,O
أبو,Pers
معمر,Pers
حدثنا,O
عبد,Pers
الوارث,Pers
حدثنا,O
الحسين,Pers
قال,O
حدثني,O
يحيى,Pers
قال,O
حدثني,O
أبو,Pers
سلمة,Pers
قال,O
حدثني,O
بسر,Pers
بن,Pers
سعيد,Pers
قال,O
حدثني,O
زيد,Pers
بن,Pers
خالد,Pers
رضي,O
الله,Allah
عنه,O
أن,O
رسول,Prophet
الله,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
قال,O
من,O
جهز,O
غازيا,O
في,O
سبيل,O
الله,Allah
فقد,O
غزا,O
ومن,O
خلف,O
غازيا,O
في,O
سبيل,O
الله,Allah
بخير,O
فقد,O
غزا,O
تعليق,O
مصطفى,Pers
البغا,Pers
2688,Number
3,Number
1045,Number
ش,O
أخرجه,O
مسلم,Pers
في,O
القرآن,O
باب,O
فضل,O
إعانة,O
الغازي,O
في,O
سبيل,O
الله,Allah
رقم,O
1895,Number
جهز,O
غازيا,O
هيأ,O
له,O
ما,O
يحتاجه,O
في,O
سفره,O
وغزوه,O
والغزو,O
الجهاد,O
فقد,O
غزا,O
كتب,O
له,O
أجر,O
الغزو,O
وإن,O
لم,O
يغز,O
لأنه,O
ساعد,O
عليه,O
خلف,O
غازيا,O
قام,O
مقامه,O
في,O
قضاء,O
حاجات,O
أهله,O
حال,O
غيبته,O
بخير,O
بإحسان,O
وأمانة,O
وإخلاص,O
2844,Number
حدثنا,O
موسى,Pers
بن,Pers
إسماعيل,Pers
حدثنا,O
همام,Pers
عن,O
إسحاق,Pers
بن,Pers
عبد,Pers
الله,Pers
عن,O
أنس,Pers
رضي,O
الله,Allah
عنه,O
أن,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
لم,O
يكن,O
يدخل,O
بيتا,O
بالمدينة,Loc
غير,O
بيت,O
أم,Pers
سليم,Pers
إلا,O
على,O
أزواجه,O
فقيل,O
له,O
فقال,O
إني,O
أرحمها,O
قتل,O
أخوها,O
معي,O
تعليق,O
مصطفى,Pers
البغا,Pers
2689,Number
3,Number
1046,Number
ش,O
أخرجه,O
مسلم,Pers
في,O
القرآن,O
القرآن,O
باب,O
من,O
فضائل,O
أم,Pers
سليم,Pers
أم,Pers
أنس,Pers
ابن,Pers
مالك,Pers
رقم,O
2455,Number
لم,O
يدخل,O
بيتا,O
أي,O
يكثر,O
الدخول,O
إليه,O
وكانت,O
خالة,O
أمه,O
من,O
الرضاع,O
فقيل,O
له,O
فسئل,O
عن,O
سبب,O
كثرة,O
دخوله,O
أرحمها,O
أرق,O
لها,O
وأعطف,O
عليها,O
أخوها,O
حرام,Pers
بن,Pers
ملحان,Pers
قتل,O
يوم,Date
بئر,Date
معونة,Date
معي,O
مع,O
عسكري,O
نصرة,O
للدين,O
باب,O
التحنط,O
عند,O
القتال,O
2845,Number
حدثنا,O
عبد,Pers
الله,Pers
بن,Pers
عبد,Pers
الوهاب,Pers
حدثنا,O
خالد,Pers
بن,Pers
الحارث,Pers
حدثنا,O
ابن,Pers
عون,Pers
عن,O
موسى,Pers
بن,Pers
أنس,Pers
قال,O
وذكر,O
يوم,Date
اليمامة,Date
قال,O
أتى,O
أنس,O
ثابت,Pers
بن,Pers
قيس,Pers
وقد,O
حسر,O
عن,O
فخذيه,O
وهو,O
يتحنط,O
فقال,O
يا,O
عم,O
ما,O
يحبسك,O
أن,O
لا,O
تجيء؟,O
قال,O
الآن,O
يا,O
ابن,O
أخي,O
وجعل,O
يتحنط,O
يعني,O
من,O
الحنوط,O
ثم,O
جاء,O
فجلس,O
فذكر,O
في,O
الحديث,O
انكشافا,O
من,O
الناس,O
فقال,O
هكذا,O
عن,O
وجوهنا,O
حتى,O
نضارب,O
القوم,O
ما,O
هكذا,O
كنا,O
نفعل,O
مع,O
رسول,Prophet
الله,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
بئس,O
ما,O
عودتم,O
أقرانكم,O
رواه,O
حماد,Pers
عن,O
ثابت,Pers
عن,O
أنس,Pers
تعليق,O
مصطفى,Pers
البغا,Pers
2690,Number
3,Number
1046,Number
ش,O
حسر,O
كشف,O
يتحنط,O
يستعمل,O
الحنوط,O
وهو,O
عطر,O
مركب,O
من,O
أنواع,O
الطيب,O
يطيب,O
به,O
الميت,O
غالبا,O
يحبسك,O
يؤخرك,O
انكشافا,O
أي,O
فذكر,O
أنس,Pers
في,O
حديثه,O
نوعا,O
من,O
الانهزام,O
هكذا,O
عن,O
وجوهنا,O
افسحوا,O
لنا,O
نضارب,O
القوم,O
نقاتلهم,O
ما,O
هكذا,O
كنا,O
نفعل,O
ما,O
كان,O
الصف,O
ينصرف,O
عن,O
موضعه,O
خلال,O
القتال,O
بئسما,O
عودتم,O
أقرانكم,O
نظراءكم,O
في,O
القوة,O
والمراد,O
توبيخ,O
المنهزمين,O
على,O
ما,O
عودوا,O
عليه,O
نظراءهم,O
من,O
العدو,O
أن,O
يفروا,O
من,O
أمامهم,O
فيطمعوا,O
فيهم,O
باب,O
فضل,O
الطليعة,O
2846,Number
حدثنا,O
أبو,Pers
نعيم,Pers
حدثنا,O
سفيان,Pers
عن,O
محمد,Pers
بن,Pers
المنكدر,Pers
عن,O
جابر,Pers
رضي,O
الله,Allah
عنه,O
قال,O
قال,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
من,O
يأتيني,O
بخبر,O
القوم,O
يوم,Date
الأحزاب,Date
قال,O
الزبير,Pers
أنا,O
ثم,O
قال,O
من,O
يأتيني,O
بخبر,O
القوم؟,O
قال,O
الزبير,Pers
أنا,O
فقال,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
إن,O
لكل,O
نبي,O
حواريا,O
وحواري,O
الزبير,Pers
تعليق,O
مصطفى,Pers
البغا,Pers
2691,Number
3,Number
1046,Number
ش,O
أخرجه,O
مسلم,Pers
في,O
القرآن,O
القرآن,O
باب,O
من,O
فضائل,O
طلحة,Pers
والزبير,Pers
رضي,O
الله,Allah
عنهما,O
رقم,O
2415,Number
القوم,O
المراد,O
بنو,Clan
قريظة,Clan
من,O
اليهود,O
حواريا,O
خاصة,O
من,O
أصحابه,O
وخالصا,O
من,O
أنصاره,O
2692,Number
2835,Number
3514,Number
3887,Number
6833,Number
باب,O
هل,O
يبعث,O
الطليعة,O
وحده؟,O
2847,Number
حدثنا,O
صدقة,Pers
أخبرنا,O
ابن,Pers
عيينة,Pers
حدثنا,O
ابن,Pers
المنكدر,Pers
سمع,O
جابر,Pers
بن,Pers
عبد,Pers
الله,Pers
رضي,O
الله,Allah
عنهما,O
قال,O
ندب,Pers
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
الناس,O
قال,O
صدقة,Pers
أظنه,O
يوم,Date
الخندق,Date
فانتدب,O
الزبير,Pers
ص,O
28,Number
ثم,O
ندب,O
الناس,O
فانتدب,O
الزبير,Pers
ثم,O
ندب,O
الناس,O
فانتدب,O
الزبير,Pers
فقال,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
إن,O
لكل,O
نبي,O
حواريا,O
وإن,O
حواري,O
الزبير,Pers
بن,Pers
العوام,Pers
تعليق,O
مصطفى,Pers
البغا,Pers
2692,Number
3,Number
1047,Number
ر,O
2691,Number
باب,O
سفر,O
الاثنين,Number
2848,Number
حدثنا,O
أحمد,Pers
بن,Pers
يونس,Pers
حدثنا,O
أبو,Pers
شهاب,Pers
عن,O
خالد,Pers
الحذاء,Pers
عن,O
أبي,Pers
قلابة,Pers
عن,O
مالك,Pers
بن,Pers
الحويرث,Pers
قال,O
انصرفت,O
من,O
عند,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
فقال,O
لنا,O
أنا,O
وصاحب,O
لي,O
أذنا,O
وأقيما,O
وليؤمكما,O
أكبركما,O
تعليق,O
مصطفى,Pers
البغا,Pers
2693,Number
3,Number
1047,Number
ر,O
602,Number
باب,O
الخيل,NatOb
معقود,O
في,O
نواصيها,O
الخير,O
إلى,O
يوم,Date
القيامة,Date
2849,Number
حدثنا,O
عبد,Pers
الله,Pers
بن,Pers
مسلمة,Pers
حدثنا,O
مالك,Pers
عن,O
نافع,Pers
عن,O
عبد,Pers
الله,Pers
بن,Pers
عمر,Pers
رضي,O
الله,Allah
عنهما,O
قال,O
قال,O
رسول,Prophet
الله,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
الخيل,NatOb
في,O
نواصيها,O
الخير,O
إلى,O
يوم,Date
القيامة,Date
رقم,O
الحديث,O
في,O
طبعة,O
البغا,Pers
2694,Number
3,Number
1047,Number
2850,Number
حدثنا,O
حفص,Pers
بن,Pers
عمر,Pers
حدثنا,O
شعبة,Pers
عن,O
حصين,Pers
وابن,Pers
أبي,Pers
السفر,Pers
عن,O
الشعبي,Pers
عن,O
عروة,Pers
بن,Pers
الجعد,Pers
عن,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
قال,O
الخيل,NatOb
معقود,O
في,O
نواصيها,O
الخير,O
إلى,O
يوم,Date
القيامة,Date
قال,O
سليمان,Pers
عن,O
شعبة,Pers
عن,O
عروة,Pers
بن,Pers
أبي,Pers
الجعد,Pers
تابعه,O
مسدد,Pers
عن,O
هشيم,Pers
عن,O
حصين,Pers
عن,O
الشعبي,Pers
عن,O
عروة,Pers
بن,Pers
أبي,Pers
الجعد,Pers
تعليق,O
مصطفى,Pers
البغا,Pers
2695,Number
3,Number
1047,Number
2697,Number
2951,Number
2851,Number
حدثنا,O
مسدد,Pers
حدثنا,O
يحيى,Pers
عن,O
شعبة,Pers
عن,O
أبي,Pers
التياح,Pers
عن,O
أنس,Pers
بن,Pers
مالك,Pers
رضي,O
الله,Allah
عنه,O
قال,O
قال,O
رسول,Prophet
الله,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
البركة,O
في,O
نواصي,O
الخيل,NatOb
تعليق,O
مصطفى,Pers
البغا,Pers
2696,Number
3,Number
1048,Number
ش,O
أخرجه,O
مسلم,Pers
في,O
القرآن,O
باب,O
الخيل,NatOb
في,O
نواصيها,O
الخير,O
إلى,O
يوم,Date
القيامة,Date
رقم,O
1874,Number
البركة,O
الزيادة,O
والنماء,O
والخير,O
3445,Number
باب,O
الجهاد,O
ماض,O
مع,O
البر,O
والفاجر,O
لقول,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
الخيل,NatOb
معقود,O
في,O
نواصيها,O
الخير,O
إلى,O
يوم,Date
القيامة,Date
2852,Number
حدثنا,O
أبو,Pers
نعيم,Pers
حدثنا,O
زكرياء,Pers
عن,O
عامر,Pers
حدثنا,O
عروة,Pers
البارقي,Pers
أن,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
قال,O
الخيل,NatOb
معقود,O
في,O
نواصيها,O
الخير,O
إلى,O
يوم,Date
القيامة,Date
الأجر,O
والمغنم,O
تعليق,O
مصطفى,Pers
البغا,Pers
2697,Number
3,Number
1048,Number
ش,O
أخرجه,O
مسلم,Pers
في,O
القرآن,O
باب,O
الخيل,NatOb
في,O
نواصيها,O
الخير,O
إلى,O
يوم,Date
القيامة,Date
رقم,O
1873,Number
الأجر,O
الثواب,O
في,O
الآخرة,O
المغنم,O
الغنيمة,O
في,O
الدنيا,O
ر,O
2695,Number
باب,O
من,O
احتبس,O
فرسا,NatOb
في,O
سبيل,O
الله,Allah
لقوله,O
تعالى,O
ومن,O
رباط,O
الخيل,NatOb
الأنفال,O
60,Number
تعليق,O
مصطفى,Pers
البغا,Pers
ش,O
رباط,O
الخيل,NatOb
اقتناؤها,O
وحبسها,O
للغزو,O
عليها,O
في,O
سبيل,O
الله,Allah
تعالى,O
2853,Number
حدثنا,O
علي,Pers
بن,Pers
حفص,Pers
حدثنا,O
ابن,Pers
المبارك,Pers
أخبرنا,O
طلحة,Pers
بن,Pers
أبي,Pers
سعيد,Pers
قال,O
سمعت,O
سعيدا,Pers
المقبري,Pers
يحدث,O
أنه,O
سمع,O
أبا,Pers
هريرة,Pers
رضي,O
الله,Allah
عنه,O
يقول,O
قال,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
من,O
احتبس,O
فرسا,NatOb
في,O
سبيل,O
الله,Allah
إيمانا,O
بالله,Allah
وتصديقا,O
بوعده,O
فإن,O
شبعه,O
وريه,O
وروثه,O
وبوله,O
في,O
ميزانه,O
يوم,Date
القيامة,Date
تعليق,O
مصطفى,Pers
البغا,Pers
2698,Number
3,Number
1048,Number
ش,O
احتبس,O
هيأ,O
وأعد,O
في,O
سبيل,O
الله,Allah
بنية,O
الجهاد,O
إيمانا,O
بالله,Allah
امتثالا,O
لأمره,O
تصديقا,O
بوعده,O
الذي,O
وعد,O
به,O
من,O
الثواب,O
على,O
ذلك,O
ريه,O
ما,O
يرويه,O
من,O
الماء,O
روثه,O
فضلاته,O
في,O
ميزانه,O
أي,O
يوضع,O
ثواب,O
هذه,O
الأشياء,O
في,O
كفة,O
حسناته,O
باب,O
اسم,O
الفرس,NatOb
والحمار,NatOb
2854,Number
حدثنا,O
محمد,Pers
بن,Pers
أبي,Pers
بكر,Pers
حدثنا,O
فضيل,Pers
بن,Pers
سليمان,Pers
عن,O
أبي,Pers
حازم,Pers
عن,O
عبد,Pers
الله,Pers
بن,Pers
أبي,Pers
قتادة,Pers
عن,O
أبيه,O
أنه,O
خرج,O
مع,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
فتخلف,O
أبو,Pers
قتادة,Pers
مع,O
بعض,O
أصحابه,O
وهم,O
محرمون,O
وهو,O
غير,O
محرم,O
فرأوا,O
حمارا,NatOb
وحشيا,O
قبل,O
أن,O
يراه,O
فلما,O
رأوه,O
تركوه,O
حتى,O
رآه,O
أبو,Pers
قتادة,Pers
فركب,O
فرسا,NatOb
له,O
يقال,O
له,O
ص,O
29,Number
الجرادة,O
فسألهم,O
أن,O
يناولوه,O
سوطه,O
فأبوا,O
فتناوله,O
فحمل,O
فعقره,O
ثم,O
أكل,O
فأكلوا,O
فندموا,O
فلما,O
أدركوه,O
قال,O
هل,O
معكم,O
منه,O
شيء؟,O
قال,O
معنا,O
رجله,O
فأخذها,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
فأكلها,O
تعليق,O
مصطفى,Pers
البغا,Pers
2699,Number
3,Number
1048,Number
ش,O
أدركوه,O
أي,O
أدركوا,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
ر,O
1725,Number
2855,Number
حدثنا,O
علي,Pers
بن,Pers
عبد,Pers
الله,Pers
بن,Pers
جعفر,Pers
حدثنا,O
معن,Pers
بن,Pers
عيسى,Pers
حدثنا,O
أبي,Pers
بن,Pers
عباس,Pers
بن,Pers
سهل,Pers
عن,O
أبيه,O
عن,O
جده,O
قال,O
كان,O
للنبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
في,O
حائطنا,O
فرس,NatOb
يقال,O
له,O
اللحيف,O
قال,O
أبو,Pers
عبد,Pers
الله,Pers
وقال,O
بعضهم,O
اللخيف,O
تعليق,O
مصطفى,Pers
البغا,Pers
2700,Number
3,Number
1049,Number
ش,O
حائطنا,O
هو,O
البستان,O
من,O
النخل,O
إذا,O
كان,O
له,O
جدار,O
اللحيف,O
ومعناه,O
طويل,O
الذنب,O
2856,Number
حدثني,O
إسحاق,Pers
بن,Pers
إبراهيم,Pers
سمع,O
يحيى,Pers
بن,Pers
آدم,Pers
حدثنا,O
أبو,Pers
الأحوص,Pers
عن,O
أبي,Pers
إسحاق,Pers
عن,O
عمرو,Pers
بن,Pers
ميمون,Pers
عن,O
معاذ,Pers
رضي,O
الله,Allah
عنه,O
قال,O
كنت,O
ردف,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
على,O
حمار,NatOb
يقال,O
له,O
عفير,O
فقال,O
يا,O
معاذ,Pers
هل,O
تدري,O
حق,O
الله,Allah
على,O
عباده,O
وما,O
حق,O
العباد,O
على,O
الله؟,Allah
قلت,O
الله,Allah
ورسوله,O
أعلم,O
قال,O
فإن,O
حق,O
الله,Allah
على,O
العباد,O
أن,O
يعبدوه,O
ولا,O
يشركوا,O
به,O
شيئا,O
وحق,O
العباد,O
على,O
الله,Allah
أن,O
لا,O
يعذب,O
من,O
لا,O
يشرك,O
به,O
شيئا,O
فقلت,O
يا,O
رسول,Prophet
الله,Prophet
أفلا,O
أبشر,O
به,O
الناس؟,O
قال,O
لا,O
تبشرهم,O
فيتكلوا,O
تعليق,O
مصطفى,Pers
البغا,Pers
2701,Number
3,Number
1049,Number
ش,O
أخرج,O
مسلم,Pers
في,O
القرآن,O
باب,O
الدليل,O
على,O
أن,O
من,O
مات,O
على,O
التوحيد,O
دخل,O
الجنة,Para
رقم,O
30,Number
ردف,O
راكبا,O
خلفه,O
عفير,O
من,O
العفرة,O
وهي,O
حمرة,O
يخالطها,O
بياض,O
من,O
لا,O
يشرك,O
به,O
شيئا,O
أي,O
وقد,O
عبده,O
حق,O
عبادته,O
بالتزام,O
أمره,O
واجتناب,O
نهيه,O
فيتكلوا,O
فيعتمدوا,O
على,O
ذلك,O
ولا,O
يجتهدوا,O
في,O
الخير,O
والطاعة,O
5622,Number
5912,Number
6135,Number
6938,Number
وانظر,O
128,Number
2857,Number
حدثنا,O
محمد,Pers
بن,Pers
بشار,Pers
حدثنا,O
غندر,Pers
حدثنا,O
شعبة,Pers
سمعت,O
قتادة,Pers
عن,O
أنس,Pers
بن,Pers
مالك,Pers
رضي,O
الله,Allah
عنه,O
قال,O
كان,O
فزع,O
بالمدينة,Loc
فاستعار,O
النبي,Prophet
صلى,O
الله,Allah
عليه,O
وسلم,O
فرسا,NatOb
لنا,O
يقال,O
له,O
مندوب,O
فقال,O
ما,O
رأينا,O
من,O
فزع,O
وإن,O
وجدناه,O
لبحرا,O
تعليق,O
مصطفى,Pers
البغا,Pers
2702,Number
3,Number
1049,Number
ر,O
2484,Number
باب,O
ما,O
يذكر,O
من,O
شؤم,O
الفرس,NatOb
2858,Number
حدثنا,O
أبو,Pers
اليمان,Pers
أخبرنا,O
